species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Eciton_burchellii,Dorylinae,699995.00,4,"Shik, 2008; Holldobler & Wilson, 1990; Schneirla, 1971; Kaspari & Vargo, 1995",1,23.26858033,1.397386885,23.42901639,0.063154098,160.1286131,106.0358721,141.3762295,0.712947541,10.17316393,1.23977377,10.0604918,0.119452459
Eciton_mexicanum,Dorylinae,500000.00,1,"Barth et al., 2014",1,23.93631373,1.584980392,24.17990196,0.070205882,159.6766176,116.2125294,135.0485294,0.788078431,10.51729412,1.329647059,10.41470588,0.122009804
Eciton_vagans,Dorylinae,250000.00,1,"Rettenmeyer, 1963",1,23.445096,1.479544,23.6168,0.06504,168.810472,109.737192,150.8816,0.709528,9.99752,1.213992,9.8744,0.118688
Ectatomma_brunneum,Ectatomminae,42.00,11,"Vieira & Antonialli-Junior, 2006",0,23.92341597,1.597676471,24.14264706,0.070991597,143.2450882,95.48210084,125.9214286,0.717428571,10.43171849,1.353155462,10.30168067,0.128743697
Ectatomma_edentatum,Ectatomminae,104.00,1,"Antonialli & Giannotti, 2001",0,22.84908295,2.01818894,23.02741935,0.096207373,143.2643779,92.25300922,127.8117512,0.677258065,10.38202765,1.278506912,10.25483871,0.121585253
Ectatomma_ruidum,Ectatomminae,81.88,107,"Lenoir et al., 2011; Kaspari & Vargo, 1995; Beckers et al., 1989",0,23.98056652,1.045484979,24.06652361,0.044502146,170.0065579,111.5059399,150.0051502,0.740939914,10.10364807,1.191695279,10.00772532,0.115064378
Ectatomma_tuberculatum,Ectatomminae,381.09,155,"Hora, 2005; Hora et al., 2007; Perez-Lachaud et al,. 2010; Hora et al., 2001; Perez-Lachaud et al., 2011",0,24.18278497,1.346256477,24.37487047,0.057976684,165.7795984,105.8978264,148.5430052,0.702870466,10.28108549,1.252533679,10.16528497,0.119559585
Euponera_pilosior,Ponerinae,8.00,1,GAGA consortium,0,13.48909677,7.939354839,14.05483871,0.650387097,140.2445806,97.59706452,114.7225806,0.713387097,9.182032258,1.469806452,9.174193548,0.158354839
Euponera_wroughtonii,Ponerinae,500.00,1,"Villet, 1990",0,16.785125,3.443208333,17.25,0.227291667,64.02770833,52.06554167,52.55208333,0.810791667,13.06075,1.550625,12.88333333,0.117083333
Eurhopalothrix_floridana,Myrmicinae,100.00,1,"King & Porter, 2007",0,22.09163043,4.445021739,22.4826087,0.205891304,116.7136522,76.40406522,103.375,0.656173913,11.28654348,1.334847826,11.25217391,0.118326087
Eutetramorium_mocquerysi,Myrmicinae,44.00,14,"Heinze et al., 1999",0,22.39670588,1.734647059,22.83529412,0.078117647,178.9428824,125.8458235,137.2941176,0.721411765,8.554941176,0.576882353,8.458823529,0.067
Forelius_mccooki,Dolichoderinae,10000.00,1,"Fjerdingstad & Crozier, 2006",0,17.75012959,6.990669546,17.99460043,0.424194384,55.64621598,43.18180562,43.84211663,0.891637149,14.49589633,1.744144708,14.50637149,0.120647948
Forelius_pruinosus,Dolichoderinae,10000.00,1,"King & Porter, 2007",0,16.55595386,7.007963091,16.76153403,0.505452134,63.27610381,45.93941176,51.88344867,0.825914648,14.14495271,1.764032295,14.16799308,0.124853518
Formica_argentea,Formicinae,51.00,5,"Snyder, 1992",0,7.69845521,8.794473492,8.02797075,1.840149909,52.95353016,37.45546984,43.68464351,0.74845521,13.93450457,2.362815356,13.99140768,0.174513711
Formica_cunicularia,Formicinae,1250.00,2,"Parr et al., 2017; Beckers et al., 1989",0,10.15745949,6.881555018,10.15181378,0.895252721,64.05272793,36.41189359,58.11348247,0.58362757,9.231424426,2.032498186,9.46191052,0.222177751
Formica_japonica,Formicinae,2495.00,4,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,11.76715758,8.734242424,12.46848485,0.194666667,121.2284424,89.14209091,95.28,0.764824242,9.263824242,1.356739394,9.274545455,0.146036364
Formica_pallidefulva,Formicinae,2209.54,26,"Holldobler & Wilson, 1990; King & Porter, 2007",0,12.79393581,8.5669375,13.18040541,0.775814189,83.46357264,45.48814696,75.94577703,0.574160473,12.56175,1.685932432,12.60920608,0.136380068
Gnamptogenys_horni,Ectatomminae,28.00,46,"Kaspari & Vargo, 1995",0,24.08107258,0.950572581,24.13669355,0.041475806,188.8095726,110.9409194,172.3294355,0.622322581,10.02471774,1.170467742,9.898790323,0.116572581
Heteroponera_relicta,Heteroponerinae,80.00,1,"Villet, 1990",0,22.529,3.014363636,23.15454545,0.135454545,127.3930909,142.974,69.61818182,1.143909091,10.65663636,1.542636364,10.6,0.145181818
Hypoponera_inexorata,Ponerinae,31.00,2,"King & Porter, 2007; Wheeler, 1903",0,19.03524675,6.497766234,19.35779221,0.355519481,86.79968831,56.90718182,75.61623377,0.710285714,12.85244156,1.512766234,12.82272727,0.118
Hypoponera_opaciceps,Ponerinae,50.00,1,"King & Porter, 2007",0,22.32856436,2.034960396,22.46386139,0.098772277,138.491703,86.38041584,126.0767327,0.666623762,10.02546535,1.081366337,9.957425743,0.107108911
Hypoponera_opacior,Ponerinae,50.00,1,"King & Porter, 2007",0,18.16893656,5.886397329,18.42020033,0.379824708,102.3369048,66.60603339,89.7236227,0.696116861,12.42119866,1.500245409,12.39499165,0.120347245
Hypoponera_ragusai,Ponerinae,32.00,1,"Kaspari & Vargo, 1995",0,17.80145161,5.488,17.61612903,0.319290323,30.88854839,29.65929032,21.7516129,1.109548387,10.15090323,1.279677419,10.18225806,0.131064516
Iridomyrmex_anceps,Dolichoderinae,3000.00,1,GAGA consortium,1,24.9085,2.754593548,25.51532258,0.116567742,128.6515774,101.7443097,96.81241935,0.97906129,11.21807097,1.636480645,11.18580645,0.144541935
Iridomyrmex_purpureus,Dolichoderinae,84133.40,10,"Shik, 2008; Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,18.10476887,4.831330189,18.31426887,0.274683962,47.82647642,41.8162783,35.80542453,0.872120283,13.40262264,1.975049528,13.51898585,0.149023585
Kalathomyrmex_emeryi,Myrmicinae,100.00,1,"Ferguson-Gow, 2014",0,20.86153846,3.177384615,21.17153846,0.174615385,76.52904615,62.58213846,61.12923077,0.871153846,12.05316923,1.462030769,11.98538462,0.1204
Labidus_coecus,Dorylinae,1000000.00,1,"Barth et al., 2014",1,21.52511641,3.022293893,21.79360687,0.152998092,118.9685859,86.0201374,99.89360687,0.782438931,11.5698187,1.463530534,11.50839695,0.123587786
Labidus_praedator,Dorylinae,1500000.00,2,"Barth et al., 2014; Kaspari & Vargo, 1995",1,22.37980503,1.791220126,22.60503145,0.085298742,146.6607799,98.96453774,128.5693396,0.725889937,10.90403774,1.339238994,10.77075472,0.120701258
Lasius_flavus,Formicinae,4885.00,1,"Shik, 2008",1,8.852655832,6.904200765,8.833891013,0.695715105,73.34005354,41.41589484,65.86214149,0.566355641,8.618527725,1.893203633,8.773374761,0.222659656
Leptogenys_castanea,Ponerinae,289.00,4,"Kaspari & Vargo, 1995",0,18.579,3.29825,18.82916667,0.185291667,59.03525,49.73420833,43.97916667,0.841416667,11.756375,1.254916667,11.71041667,0.108333333
Leptogenys_chinensis,Ponerinae,367.00,1,"Beckers et al., 1989",0,23.59747059,3.372058824,24.23235294,0.157764706,142.1867647,130.702,97.91470588,0.926352941,9.041882353,1.879058824,9.061764706,0.195176471
Leptogenys_diminuta,Ponerinae,269.89,18,"Ito & Ohkawara, 2000; Kaspari & Vargo, 1995",0,25.18758779,1.78980916,25.50534351,0.074015267,182.5229771,123.1791756,153.8812977,0.735977099,9.505984733,1.535870229,9.4,0.156687023
Leptogenys_intermedia,Ponerinae,595.00,6,"Kaspari & Vargo, 1995",0,18.20691379,3.441465517,18.775,0.199362069,66.7612931,61.62417241,48.39568966,0.917068966,12.95224138,1.734896552,12.79741379,0.134258621
Leptogenys_kitteli,Ponerinae,245.00,1,GAGA consortium,0,24.04756579,3.200789474,24.67171053,0.146657895,149.9764605,123.3801974,121.9815789,0.826960526,9.117697368,1.860605263,8.885526316,0.193921053
Leptogenys_mjobergi,Ponerinae,35.00,1,"Villet, 1990",0,20.7974,3.5314,21.42,0.1734,115.7554,122.1038,72.36,1.063,10.8836,1.7444,10.77,0.1608
Liometopum_apiculatum,Dolichoderinae,250000.00,1,"Hoey-Chamberlain, 2013",1,14.75382828,5.720621212,14.96111111,0.562237374,43.54797475,42.36784343,27.9540404,0.973106061,16.4084798,2.016560606,16.49267677,0.123580808
Liometopum_occidentale,Dolichoderinae,50000.00,1,"Hoey-Chamberlain, 2013",1,12.91490761,6.26323913,12.64809783,0.553293478,47.22755435,53.43795652,27.50625,1.140233696,15.01275,2.50198913,15.1986413,0.169320652
Megaponera_analis,Ponerinae,983.70,4,"Holldobler & Wilson, 1990; Villet, 1990; Frank et al., 2017",1,23.07499425,2.032321839,23.41034483,0.09137931,78.19466667,71.47767816,55.09425287,1.016091954,12.09329885,1.847781609,12.03534483,0.150149425
Melissotarsus_emeryi,Myrmicinae,500000.00,1,GAGA consortium,1,22.28839286,2.185392857,22.53571429,0.102607143,84.03939286,72.18760714,64.55357143,0.94725,12.03242857,1.603178571,12.05892857,0.133107143
Meranoplus_bicolor,Myrmicinae,200.00,1,GAGA consortium,0,25.25600826,2.428338843,25.71818182,0.109198347,155.2876942,131.801438,118.9309917,0.869619835,9.591231405,1.927181818,9.510743802,0.193280992
Mesoponera_caffraria,Ponerinae,25.00,1,"Villet, 1990",0,20.84951807,2.796686747,21.25,0.145903614,81.39250602,68.6719759,63.8246988,0.871228916,12.3643012,1.827144578,12.20060241,0.150373494
Messor_ebeninus,Myrmicinae,59676.50,1,"Steinberger et al., 1991; Warburg et al., 2017",1,21.46573469,6.462326531,21.89693878,0.319693878,21.75053061,26.86397959,10.33979592,1.27344898,12.4534898,1.550979592,12.56326531,0.123367347
Monomorium_minimum,Myrmicinae,105000.00,2,"Geraghty et al., 2007; Bhatkar, 1992",0,14.01985005,8.087020063,14.37328405,0.782449842,67.71251426,44.46131045,57.48901795,0.725763464,13.75727244,1.800093981,13.78030623,0.131466737
Monomorium_rothsteini,Myrmicinae,36500.00,4,"Davison, 1982",0,19.97969444,4.455694444,20.30972222,0.235111111,54.15455556,57.04152778,33.51805556,1.0055,12.90572222,1.968194444,12.99027778,0.154222222
Monomorium_viator,Myrmicinae,3539.00,2,"Heatwole & Muir, 1991",0,19.48855556,2.506888889,19.86111111,0.127666667,6.416222222,10.92888889,1.65,1.740111111,13.43333333,1.018777778,13.49444444,0.079777778
Monomorium_viridum,Myrmicinae,10000.00,1,"King & Porter, 2007",0,16.83408861,6.860993671,17.07056962,0.692797468,80.15322785,52.12908861,69.1835443,0.716575949,13.21620886,1.634607595,13.22056962,0.123993671
Mycetagroicus_cerradensis,Myrmicinae,373.00,2,"Ferguson-Gow, 2014",0,21.5356,2.198066667,21.88666667,0.103666667,114.4398,91.8126,92.05,0.805266667,11.83366667,1.5856,11.63333333,0.133333333
Mycetarotes_parallelus,Myrmicinae,110.57,13,"Ferguson-Gow, 2014",0,22.287,2.446709677,22.56935484,0.114612903,123.1203548,88.2096129,107.4822581,0.737483871,10.94609677,1.441129032,10.77741935,0.130548387
Mycetophylax_conformis,Myrmicinae,104.58,10,"Ferguson-Gow, 2014; Klingenberg et al., 2007",0,23.46847368,1.709578947,23.53684211,0.075842105,150.0302105,89.10563158,141.8078947,0.604947368,8.575473684,1.010578947,8.502631579,0.118631579
Mycetophylax_morschi,Myrmicinae,108.21,14,"Ferguson-Gow, 2014; Klingenberg et al., 2007",0,20.32866667,2.8422,20.38,0.1456,144.1738,73.44833333,134.9866667,0.510733333,8.932466667,0.979266667,8.873333333,0.109733333
Mycetosoritis_hartmanni,Myrmicinae,50.00,2,"Ferguson-Gow, 2014",0,22.59447619,4.406809524,23.14761905,0.205857143,98.7987619,77.40685714,78.96428571,0.799619048,11.14304762,1.33452381,11.03809524,0.11947619
Mycocepurus_goeldii,Myrmicinae,678.86,7,"Ferguson-Gow, 2014",0,22.20644643,2.254794643,22.48883929,0.106955357,125.6974375,89.17405357,108.0598214,0.719285714,11.071875,1.4615625,10.89642857,0.131232143
Myopias_conicara,Ponerinae,41.00,1,"Ito et al., 2020",0,17.3157,4.0489,18.24,0.3238,114.2054,101.5657,80.71,0.8893,11.3711,2.956,11.12,0.2557
Myrmecia_brevinoda,Myrmeciinae,2576.00,1,"Higashi & Peeters, 1990",1,17.21378462,4.436753846,17.56461538,0.269630769,83.16307692,68.01316923,64.57384615,0.805938462,12.62246154,1.770692308,12.61615385,0.142246154
Myrmecia_forficata,Myrmeciinae,211.00,1,"Gray, 1974",0,13.36238144,4.041113402,13.31804124,0.312329897,79.86309278,50.13551546,69.99845361,0.631072165,10.83823711,1.710721649,10.87268041,0.158360825
Myrmecia_froggatti,Myrmeciinae,34.50,6,"Ito et al., 1994; Gray, 1974",0,17.32977778,5.240925926,17.48703704,0.307148148,51.22107407,41.84566667,40.2037037,0.795666667,13.54685185,1.921518519,13.66481481,0.144555556
Myrmecia_michaelseni,Myrmeciinae,17.00,1,"Gray, 1974",0,16.46014286,3.821285714,16.26785714,0.235071429,62.49564286,55.12642857,47.30714286,0.851857143,11.421,1.979285714,11.51785714,0.171571429
Myrmecia_nigrocincta,Myrmeciinae,821.00,2,"Holldobler & Wilson, 1990",0,18.78433898,3.898932203,19.2559322,0.21679661,99.84276271,90.74852542,70.99152542,0.889440678,11.61857627,1.653881356,11.56101695,0.144169492
Myrmecia_pilosula,Myrmeciinae,754.20,5,"Fjerdingstad & Crozier, 2006; Holldobler & Wilson 1990; Kaspari & Vargo, 1995",0,13.30210072,4.072215827,13.16582734,0.313057554,75.44629496,45.81508633,67.3647482,0.624244604,10.88486331,1.87794964,10.93561151,0.172107914
Myrmecina_americana,Myrmicinae,37.00,2,"Geraghty et al., 2007; King & Porter, 2007",0,13.93690416,8.140300181,14.27423146,0.733057866,91.73005787,48.89818445,83.97287523,0.555582278,12.30032188,1.621305606,12.33571429,0.133508137
Myrmecocystus_mendax,Formicinae,1991.00,1,"Conway, 2003",1,14.90059821,7.500116071,14.984375,0.664857143,35.07421429,31.3891875,25.59263393,0.930674107,15.93782143,1.845736607,15.97924107,0.116330357
Myrmecocystus_mimicus,Formicinae,97.00,1,"Jaffe et al., 2012",1,16.29206977,6.863089147,16.33585271,0.456162791,33.58918992,33.02686047,22.62848837,1.040887597,15.8146938,1.931945736,15.88953488,0.122748062
Myrmica_tahoensis,Myrmicinae,175.00,1,"Hammond & Keller, 2004",0,7.581545455,8.074443182,7.505113636,2.663443182,42.535875,36.08225,32.375,0.840704545,15.32764773,2.532625,15.30056818,0.170170455
Myrmicaria_natalensis,Myrmicinae,19932.33,3,"Holldobler & Wilson, 1990; Beckers et al., 1989",0,21.10658182,2.947545455,21.76,0.143363636,73.11549091,70.23512727,50.63454545,1.008181818,12.73083636,1.958981818,12.57272727,0.152418182
Myrmicocrypta_squamosa,Myrmicinae,70.00,1,GAGA consortium,0,22.08071429,2.788071429,22.30357143,0.133285714,114.9155714,80.26614286,101.2285714,0.713642857,10.89485714,1.237928571,10.78214286,0.1115
Mystrium_camillae,Amblyoponinae,58.00,1,"Molet et al, 2009",1,25.49739535,1.182139535,25.71627907,0.04744186,206.0541395,113.3131628,185.9127907,0.611139535,9.035325581,1.082465116,8.993023256,0.11627907
Mystrium_mysticum,Amblyoponinae,43.00,16,"Molet et al., 2009",1,23.01320408,2.040530612,23.53061224,0.091142857,127.390898,112.2481224,81.09591837,0.952244898,9.215326531,0.915877551,9.198979592,0.097183673
Mystrium_rogeri,Amblyoponinae,156.00,17,"Molet et al, 2009",1,21.82582051,2.074384615,22.33076923,0.097,152.3781026,116.7355128,110.2,0.809692308,8.881,0.719948718,8.835897436,0.079692308
Neivamyrmex_harrisii,Dorylinae,550000.00,1,"Barth et al., 2014",1,18.55131293,6.142782313,18.87040816,0.578244898,51.10143537,47.31436054,34.01904762,0.963088435,14.81780952,1.916911565,14.88367347,0.130122449
Neivamyrmex_nigrescens,Dorylinae,83750.00,4,"Holldobler & Wilson, 1990; Beckers et al., 1989; Kronauer et al., 2007; Peeters & Ito, 2001",1,16.38425758,6.924901515,16.56085859,0.467853535,66.44795707,49.02202778,53.55606061,0.860982323,14.11775758,1.790373737,14.14494949,0.127083333
Neivamyrmex_opacithorax,Dorylinae,30000.00,1,"King & Porter, 2007",1,17.28607368,6.386405263,17.52,0.409126316,76.89431053,57.0255,61.61973684,0.828721053,13.68511579,1.704384211,13.70236842,0.124452632
Neivamyrmex_texanus,Dorylinae,30000.00,1,"King & Porter, 2007",1,17.05087603,6.44492562,17.29628099,0.409859504,62.40833058,46.14360331,50.45413223,0.845016529,14.65595041,1.756396694,14.70371901,0.119834711
Neoponera_commutata,Ponerinae,800.00,1,"Kaspari & Vargo, 1995",0,24.32636207,1.008043103,24.3612069,0.043948276,179.6031552,110.5262414,162.9905172,0.70625,10.23843966,1.223508621,10.09655172,0.118603448
Neoponera_crenata,Ponerinae,50.00,1,"Bertelsmeier et al., 2013",0,22.15298795,1.699259036,22.29789157,0.082740964,175.441747,106.301259,160.2436747,0.636596386,10.185,1.138560241,10.08162651,0.110626506
Neoponera_inversa,Ponerinae,35.62,45,"van Zweden et al., 2009; Helantera et al., 2013; D'Ettorre et al., 2004",0,23.5475679,1.231506173,23.68024691,0.055074074,168.2039383,108.3734444,150.1901235,0.673604938,9.876395062,1.202703704,9.749382716,0.121308642
Neoponera_marginata,Ponerinae,1198.50,7,"Shik, 2008",1,21.76438028,2.432633803,22.07042254,0.117971831,123.5435634,85.3775493,105.8549296,0.724521127,11.20460563,1.443507042,11.08521127,0.126549296
Neoponera_obscuricornis,Ponerinae,61.00,2,"Villet, 1990; Kaspari & Vargo, 1995",0,23.47226271,1.31159322,23.59194915,0.057805085,181.9292627,114.4002881,163.1550847,0.667067797,10.27488136,1.19290678,10.16779661,0.114601695
Neoponera_verenae,Ponerinae,120.00,1,"Evison et al., 2012",0,23.44197309,1.310421525,23.57668161,0.058067265,177.057157,115.3015247,160.2663677,0.680183857,9.917013453,1.15055157,9.766143498,0.114112108
Neoponera_villosa,Ponerinae,32.77,31,"Beckers et al., 1989; Trunzer et al., 1998",0,23.23376526,2.229476526,23.51431925,0.101124413,139.0663146,94.78253286,120.3518779,0.755422535,10.91214789,1.340377934,10.81021127,0.12106338
Nomamyrmex_esenbeckii,Dorylinae,1000000.00,1,"Barth et al., 2014",1,22.49764758,1.899436123,22.72599119,0.090290749,131.4022996,96.17784581,111.9951542,0.814519824,11.27194714,1.50914978,11.22246696,0.128929515
Nylanderia_arenivaga,Formicinae,100.00,1,"King & Porter, 2007",0,18.01938365,6.763710692,18.34150943,0.412459119,97.20412579,58.89319497,85.99119497,0.633132075,12.58408805,1.532779874,12.56666667,0.122018868
Nylanderia_flavipes,Formicinae,350.00,2,"Ichinose, 1986; Terayama et al., 2014",0,13.36272093,8.149680233,14.06598837,0.724744186,125.2425988,96.70631977,96.21162791,0.799139535,9.320098837,1.470430233,9.318313953,0.156110465
Nylanderia_parvula,Formicinae,100.00,1,"King & Porter, 2007",0,13.83822995,8.262721925,14.25160428,0.71384492,93.90258824,50.13073797,86.24705882,0.540636364,12.02817112,1.604679144,12.07727273,0.134641711
Nylanderia_terricola,Formicinae,137.50,7,"Lynch et al., 1980",0,17.75486636,7.257852535,18.13778802,0.44456682,59.07503687,44.45792166,47.78640553,0.829677419,13.96764977,1.700907834,13.9735023,0.122391705
Ochetellus_glaber,Dolichoderinae,416.00,1,"Bertelsmeier et al., 2013",0,16.11068595,6.030123967,16.47603306,0.408165289,116.0869256,84.30182645,94.44710744,0.746504132,10.09689256,1.530834711,10.12479339,0.150305785
Ocymyrmex_barbiger,Myrmicinae,200.00,1,"Beckers et al., 1989",0,17.53754762,4.109345238,17.89761905,0.237785714,30.09020238,29.19479762,20.51785714,1.039595238,14.08857143,1.299714286,14.2125,0.09222619
Ocymyrmex_foreli,Myrmicinae,713.00,1,"Forder & Marsh, 1989",0,18.26333333,4.023888889,19.33888889,0.224222222,52.12655556,56.33122222,32.51944444,1.088166667,14.83572222,2.198611111,14.70277778,0.148722222
Ocymyrmex_robustior,Myrmicinae,347.60,20,"Lecocq de Pletincx et al., 2019",0,18.813,2.1568,18.98,0.1144,2.2898,3.892,0.71,1.6766,12.2856,0.8526,12.27,0.0724
Odontomachus_bauri,Ponerinae,300.00,1,"Beckers et al., 1989",0,23.92697778,1.132181481,24.01592593,0.048674074,164.060237,105.3653815,149.1603704,0.69297037,9.895144444,1.118548148,9.786296296,0.111151852
Odontomachus_cephalotes,Ponerinae,1000.00,1,"Villet, 1990",0,24.04675676,2.195810811,24.44189189,0.09827027,139.9011622,128.7559459,85.08648649,1.005945946,10.0157027,1.336621622,9.993243243,0.132216216
Odontomachus_chelifer,Ponerinae,130.00,1,"Kaspari & Vargo, 1995",0,21.80231429,1.890404762,21.98380952,0.091,147.6030524,95.30084286,133.5092857,0.677547619,10.30328571,1.211871429,10.18642857,0.1154
Odontomachus_haematodus,Ponerinae,500.00,1,"Beckers et al., 1989",0,23.7820597,1.395099502,23.88905473,0.06421393,158.4124776,98.29052239,143.421393,0.675616915,9.906557214,1.209353234,9.787562189,0.120825871
Odontomachus_hastatus,Ponerinae,285.20,21,"Berthelot et al., 2017; Oliveira et al., 2011; Bazazi et al., 2016",0,24.32395946,1.009094595,24.35,0.043162162,208.9336216,122.0216216,195.9391892,0.611351351,9.003337838,0.984,8.861486486,0.10777027
Odontomachus_laticeps,Ponerinae,15.00,7,"Kaspari & Vargo, 1995",0,23.56397183,1.681957746,23.89577465,0.074183099,161.869507,119.7567042,136.8390845,0.786633803,10.72401408,1.283647887,10.56161972,0.116049296
Odontomachus_rixosus,Ponerinae,142.00,1,"Ito et al., 1996",0,26.01405155,1.280350515,26.24175258,0.050804124,185.906299,112.9369072,169.292268,0.655742268,9.758639175,1.54356701,9.581958763,0.153051546
Odontomachus_ruginodis,Ponerinae,200.00,1,"King & Porter, 2007",0,23.92145946,1.363702703,24.11824324,0.057459459,175.4497432,109.2848108,159.0027027,0.656851351,9.786337838,1.020716216,9.683108108,0.104364865
Odontomachus_troglodytes,Ponerinae,245.00,2,"Villet, 1990; Beckers et al., 1989",0,23.1407265,2.220940171,23.56068376,0.102666667,97.01293162,80.32178632,76.22521368,0.913948718,11.65348718,1.782153846,11.58846154,0.151529915
Oecophylla_longinoda,Formicinae,490000.00,2,"Holldobler & Wilson, 1990; Beckers et al., 1989",1,25.29525472,1.382512579,25.31996855,0.054773585,123.9392956,95.94771698,107.0756289,0.810081761,10.12140881,1.71713522,9.972798742,0.164786164
Oecophylla_smaragdina,Formicinae,500000.00,1,"Jaffe et al., 2012",1,25.50063939,1.830387879,25.88424242,0.066642424,166.7358758,124.6400576,130.6007576,0.840515152,9.676390909,1.565172727,9.619393939,0.156915152
Orectognathus_versicolor,Myrmicinae,104.00,1,"Kaspari & Vargo, 1995",1,17.51355172,4.158,17.93965517,0.242724138,93.15731034,76.66393103,72.12068966,0.828,12.08486207,1.660586207,12.04310345,0.137896552
Pachycondyla_harpax,Ponerinae,57.50,1,"Wheeler, 1900",0,22.71782342,2.326476008,22.97888676,0.109856046,142.8318714,96.51828023,124.66881,0.727303263,10.7741977,1.291971209,10.64692898,0.118449136
Pachycondyla_striata,Ponerinae,47.40,15,"Rodrigues et al., 2011; Miller et al. 2022",0,20.76596954,2.730456853,20.94543147,0.138441624,127.1653401,79.99023858,112.4609137,0.650949239,10.70061929,1.255964467,10.60101523,0.117055838
Paltothyreus_tarsatus,Ponerinae,600.00,1,"Holldobler & Wilson, 1990",0,23.42740686,2.04827451,23.81127451,0.091965686,94.32534804,81.90171569,71.1497549,0.965068627,11.71301471,1.786210784,11.63357843,0.149504902
Paraponera_clavata,Paraponerinae,1019.00,2,"Kaspari & Vargo, 1995",1,23.94377519,1.019616279,24.01007752,0.047372093,202.7778295,115.287593,189.3147287,0.622604651,10.22221705,1.231705426,10.07596899,0.118244186
Pheidole_capellinii,Myrmicinae,340.00,1,"Wang et al., 2020",1,22.20406522,3.324043478,22.82065217,0.169891304,145.4021304,113.1935435,118.9728261,0.81023913,9.9565,2.124782609,9.759782609,0.207652174
Pheidole_dentata,Myrmicinae,942.86,45,"Shik, 2008; King & Porter, 2007; Kaspari & Vargo, 1995",1,17.90597536,7.272258727,18.23952772,0.423521561,88.82565708,53.83276386,79.12494867,0.6515154,12.92208419,1.516583162,12.87977413,0.117778234
Pheidole_fallax,Myrmicinae,10000.00,1,"Beckers et al., 1989",1,22.91412174,2.115452174,23.09130435,0.103347826,124.1804609,88.6113913,105.8882609,0.749504348,9.985782609,1.189634783,9.899130435,0.115826087
Pheidole_fervida,Myrmicinae,4636.00,43,"Ito & Higashi, 1990",1,12.26200752,8.521157895,12.91015038,0.799857143,129.3524436,97.00063158,100.6139098,0.772240602,9.322150376,1.392120301,9.336090226,0.148240602
Pheidole_obtusospinosa,Myrmicinae,1783.00,6,"Huang & Wheeler, 2011",1,18.53102128,5.033521277,18.78244681,0.290478723,46.83314894,52.07576596,23.76542553,1.121861702,16.08502128,2.231276596,16.27659574,0.139670213
Pheidole_rhea,Myrmicinae,33574.00,5,"Huang & Wheeler, 2011",1,17.63417073,6.332170732,17.6902439,0.386170732,37.79156098,43.493,20.29268293,1.130853659,16.32880488,2.095,16.4695122,0.129829268
Pheidole_tepicana,Myrmicinae,22337.00,1,"Huang & Wheeler, 2011",1,20.16533898,5.297567797,20.62669492,0.273644068,58.74305085,56.34967797,37.04110169,0.966076271,14.0764661,1.880101695,14.14576271,0.13309322
Platythyrea_parallela,Ponerinae,50.00,1,"Holldobler & Wilson, 1990",0,23.75214414,1.947468468,24.00990991,0.095882883,172.3006577,106.8809189,150.4972973,0.694621622,10.15420721,1.442108108,10.0990991,0.139432432
Plectroctena_mandibularis,Ponerinae,155.50,1,"Villet, 1990",0,18.97421622,3.182662162,19.54594595,0.177709459,63.12412838,59.11548649,44.92837838,0.95697973,13.20498649,1.78502027,13.0902027,0.134959459
Pogonomyrmex_californicus,Myrmicinae,4533.00,11,"Holldobler & Wilson, 1990; Beckers et al., 1989",0,16.06012937,6.892118881,15.80314685,0.488073427,23.47601399,25.82579021,14.33339161,1.13177972,15.91438112,2.010363636,16.02395105,0.12670979
Pogonomyrmex_desertorum,Myrmicinae,500.00,1,"Holldobler & Wilson, 1990",0,17.56396599,6.927068027,17.82414966,0.407380952,32.49483673,31.55963265,21.75680272,1.028653061,16.38696599,1.88922449,16.43333333,0.11577551
