species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Cataglyphis_rosenhaueri,Formicinae,726.00,11,"Ruano, 1993",1,15.15432,6.13048,14.214,0.41508,48.99004,44.6346,38.496,0.90624,11.43924,2.3176,11.332,0.20188
Cataglyphis_tartessica,Formicinae,154.30,184,"Amor & Ortega, 2014, Amor et al. 2017, Amor et al. 2021",0,17.721,5.43425,17.0375,0.30675,50.70925,53.44625,35.8125,1.054,11.1745,2.0335,11.1625,0.181
Cephalotes_rohweri,Myrmicinae,191.00,1,"Powell et al., 2017",1,20.57353846,6.492769231,20.53076923,0.338384615,30.143,34.34484615,16.4,1.125692308,15.22976923,2.067923077,15.36923077,0.136153846
Crematogaster_auberti,Myrmicinae,650.00,1,"Parr et al., 2017",0,14.30466129,5.804865591,13.49677419,0.423225806,52.89520968,42.43163978,43.07688172,0.817413978,10.47921505,1.917731183,10.43198925,0.183467742
Crematogaster_scutellaris,Myrmicinae,178.50,36,"Giannetti et al., 2019",0,13.81173522,6.06577892,13.2059126,0.478974293,59.65640874,42.05800257,51.23933162,0.739840617,9.834794344,1.752071979,9.8718509,0.17855527
Crematogaster_sordidula,Myrmicinae,750.00,1,"Parr et al., 2017",0,13.60691386,6.551985019,13.17228464,0.520011236,55.16013858,41.14125843,46.37097378,0.760681648,10.34194757,1.948041199,10.42808989,0.187097378
Dolichoderus_mariae,Dolichoderinae,1041000.00,1,"Laskis & Tschinkel, 2009",0,12.57086022,8.483913978,12.88817204,0.844010753,95.66791398,47.38396774,89.24354839,0.498924731,11.95749462,1.586193548,12.01236559,0.134451613
Dolichoderus_pustulatus,Dolichoderinae,445.00,1,"Kannowski, 1967",0,11.80446951,8.584878049,12.25853659,0.802634146,90.78539024,46.70017683,83.57987805,0.51675,11.5229939,1.641493902,11.60365854,0.143829268
Dorymyrmex_bossutus,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,21.56984375,4.9740625,21.953125,0.23453125,113.877625,73.8588125,101.125,0.648875,11.41034375,1.4064375,11.3921875,0.1238125
Dorymyrmex_elegans,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,21.815,4.866375,22.30625,0.223875,105.11125,73.503625,90.49375,0.730875,12.1745,1.4605,12.2125,0.119875
Dorymyrmex_reginicula,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,22.17172222,4.531777778,22.63611111,0.206388889,113.8773333,76.44872222,100.675,0.671111111,11.23627778,1.370666667,11.18611111,0.122333333
Euponera_fossigera,Ponerinae,50.00,1,"Villet, 1994",0,18.90933333,3.752333333,19.16666667,0.2,63.957,48.47866667,57.01666667,0.871666667,12.405,1.54,12.23333333,0.136
Formica_archboldi,Formicinae,500.00,1,"King & Porter, 2007",0,21.09305405,5.270054054,21.49054054,0.255918919,112.8457838,72.19783784,100.2662162,0.639702703,11.73927027,1.430459459,11.73513514,0.122243243
Formica_bradleyi,Formicinae,690.33,20,"Halverson et al., 1976",0,6.633877551,10.1475102,7.368367347,2.20355102,36.83114286,29.29683673,28.22959184,0.805959184,14.91265306,2.094040816,14.86836735,0.143897959
Formica_bruni,Formicinae,1400.00,1,"Beckers et al., 1989",0,7.839642857,6.750464286,7.691071429,0.661,76.25335714,40.46107143,70.4625,0.543785714,8.643464286,2.004642857,8.9,0.232964286
Formica_candida,Formicinae,2318.18,11,"Helantera & Sundstrom, 2007; Jaffe et al., 2012",0,1.116431034,10.83622414,2.406896552,-5.009689655,50.31994828,44.94255172,34.01637931,0.895362069,11.82081034,1.676637931,11.84310345,0.145310345
Formica_dolosa,Formicinae,499.00,3,"King & Trager, 2007",0,14.65060733,8.051235602,14.97722513,0.63304712,97.31823037,52.08558639,89.33926702,0.54834555,12.41963874,1.523984293,12.41204188,0.123403141
Formica_exsectoides,Formicinae,139938.00,2,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,9.39038191,9.248,9.840452261,1.291040201,84.78828141,40.41509548,78.97236181,0.488713568,11.62583417,1.708286432,11.74698492,0.148788945
Formica_fusca,Formicinae,979.47,19,"Holldobler & Wilson, 1990; Helantera & Sundstrom, 2007; Helantera & Sundstrom, 2005; Hannonen et al., 2004; Somogyi et al., 2020",0,8.533881687,6.781243827,8.386934156,0.772478395,67.17131996,37.11671502,61.24799383,0.559521605,8.592067901,1.984693416,8.752572016,0.23375
Formica_incerta,Formicinae,714.00,24,"Holldobler & Wilson, 1990",0,10.46746471,9.334682353,10.97382353,0.968417647,85.68042941,43.3583,78.87470588,0.518041176,11.59049412,1.623329412,11.66794118,0.140694118
Formica_neorufibarbis,Formicinae,150.00,1,"Billick, 2002",0,4.434506472,9.35673301,4.813592233,10.08214401,57.20720388,36.2972767,49.08187702,0.675729773,12.84723301,2.265731392,12.88276699,0.182859223
Formica_picea,Formicinae,650.00,1,"Seifert, 2017",0,6.380339181,7.722163743,6.569005848,-2.977625731,62.1957076,34.81867251,55.43099415,0.584847953,8.966795322,1.964093567,9.151169591,0.228374269
Formica_podzolica,Formicinae,22500.00,1,"Deslippe & Savoleinen, 1995",1,4.669915212,9.833309227,5.312094763,22.86217955,52.02012968,30.62365586,45.33466334,0.647269327,13.26064339,2.212097257,13.30523691,0.172446384
Formica_pratensis,Formicinae,95555.55,9,"Helantera & Sundstrom, 2007; Beckers et al., 1989",0,8.235034976,7.271575517,8.205564388,1.221588235,65.57785374,35.78279173,59.92337043,0.552240064,8.879597774,2.057197138,9.085214626,0.235341812
Formica_pressilabris,Formicinae,12179.00,1,"Jaffe et al., 2012",0,6.071469136,8.069648148,6.189814815,2.042753086,63.28859877,34.6890679,57.46234568,0.562290123,8.360734568,1.95958642,8.515740741,0.239765432
Formica_rufa,Formicinae,100000.00,9,"Helantera & Sundstrom, 2007",0,7.602941595,6.993937322,7.517521368,0.557612536,66.190151,35.13797863,60.81196581,0.534792023,8.3575,2.009923077,8.526709402,0.243005698
Formica_subsericea,Formicinae,8916.00,1,"Geraghty et al., 2007",1,9.442091362,9.723799003,10.14908638,1.693239203,78.98668605,41.45545349,71.9198505,0.55819103,11.96010631,1.786490033,12.0429402,0.150347176
Goniomma_hispanicum,Myrmicinae,300.00,1,GAGA consortium,0,15.1369,5.8473375,14.363125,0.4000375,46.3222875,39.332175,37.024375,0.8651125,10.8446625,1.8965375,10.771875,0.17405
Hypoponera_eduardi,Ponerinae,1500.00,1,"Beckers et al., 1989",0,13.41466968,5.804352941,12.97420814,0.475633484,66.6120724,45.06267421,57.25475113,0.704841629,9.359624434,1.706846154,9.469230769,0.182859729
Lasius_alienus,Formicinae,3000.00,1,"Geraghty et al., 2007",0,9.669692866,7.020683192,9.67146312,1.042603386,64.34034341,37.05330713,58.32007255,0.591622733,9.216316808,2.027609432,9.426058041,0.222008464
Lasius_fuliginosus,Formicinae,30000.00,1,"Seifert, 2017",0,8.822222506,6.731147059,8.733248082,0.982850384,65.81659974,34.6087532,60.73235294,0.527251918,8.403121483,2.055856777,8.627173913,0.246716113
Lasius_grandis,Formicinae,10000.00,1,"Parr et al., 2017",0,13.5348797,5.730842105,12.7481203,0.450744361,58.04126316,43.4838797,48.41654135,0.778263158,10.26163158,1.804879699,10.2056391,0.176511278
Lasius_niger,Formicinae,23205.50,18,"Fjerdingstad et al., 2003; Beckers et al., 1989",0,8.725853242,6.913699659,8.665443686,0.714449659,66.04910154,36.48083532,60.07107509,0.563605802,8.66387884,1.969226109,8.844923208,0.231048635
Lasius_umbratus,Formicinae,3000.00,1,"Geraghty et al., 2007",0,9.125185714,6.75325,9.093125,0.9355125,75.90755179,42.32281786,68.48160714,0.551680357,8.427503571,1.885728571,8.593035714,0.2264125
Leptogenys_attenuata,Ponerinae,90.00,4,"Kaspari & Vargo, 1995",0,17.526,3.351384615,17.68076923,0.196769231,63.19246154,46.24423077,54.72307692,0.751615385,12.30738462,1.424846154,12.14230769,0.118923077
Leptothorax_acervorum,Myrmicinae,49.99,291,"Kramer et al., 2014; Beckers et al., 1989; Bernadou et al., 2016",1,6.089522039,7.242669421,6.02100551,0.951650138,70.52371074,37.34022039,64.31301653,0.543063361,8.214679063,1.828192837,8.339049587,0.225761708
Leptothorax_gredleri,Myrmicinae,33.00,1,"Seifert, 2017",0,7.794555556,7.13962963,7.801851852,1.157148148,66.24285185,34.19437037,61.39074074,0.523407407,8.554777778,2.154185185,8.881481481,0.253314815
Leptothorax_muscorum,Myrmicinae,41.57,205,"Kramer et al., 2014; Beckers et al., 1989",0,6.400592593,7.880082305,6.482098765,1.126148148,63.52690123,33.8401893,58.19012346,0.544469136,8.583617284,2.069884774,8.774279835,0.246176955
Liometopum_microcephalum,Dolichoderinae,1000000.00,1,GAGA consortium,1,11.65463529,7.667052941,11.78441176,0.694047059,61.94843529,38.09881176,55.73323529,0.616364706,9.682864706,2.176205882,10.08882353,0.223870588
Manica_invidia,Myrmicinae,400.00,1,"Antwiki, 2015",0,6.578405405,8.203168919,6.485472973,14.03536486,39.23189865,30.55081081,31.64560811,0.760040541,15.65335135,2.653608108,15.62094595,0.174756757
Manica_rubida,Myrmicinae,500.00,1,GAGA consortium,0,7.601526316,7.042611842,7.724013158,1.344480263,80.91694737,42.29934211,75.15986842,0.529085526,8.972421053,1.850703947,9.218421053,0.206440789
Messor_arenarius,Myrmicinae,344.20,20,"Saar et al., 2018: Heatwole & Muir, 1991",1,19.41963768,6.525333333,19.3557971,0.343449275,21.64508696,23.4463913,12.89130435,1.159333333,11.8562029,1.402333333,11.88695652,0.118623188
Messor_barbarus,Myrmicinae,8000.00,1,"Beckers et al., 1989",1,15.17974359,5.823952991,14.44252137,0.402145299,48.33090171,40.33676923,38.64722222,0.856226496,10.48729487,1.784440171,10.45021368,0.169884615
Messor_rugosus,Myrmicinae,2500.00,1,"Steinberger et al., 1991",0,18.016,6.899555556,18.33333333,0.392,32.55377778,31.37744444,22.3,1.110444444,11.91277778,2.029666667,12.2,0.172
Messor_sanctus,Myrmicinae,3500.00,1,"Beckers et al., 1989",1,17.04767568,6.323702703,16.3527027,0.378837838,39.21813514,35.22989189,30.37972973,0.915513514,11.66840541,1.638135135,11.55,0.140216216
Myrmecia_croslandi,Myrmeciinae,300.00,1,GAGA consortium,0,14.73473684,4.739263158,14.93157895,0.334,70.39373684,48.63105263,59.93684211,0.687789474,12.77589474,1.761789474,12.78947368,0.141
Myrmecia_dispar,Myrmeciinae,125.00,20,"Holldobler & Wilson, 1990",0,17.02985714,5.486464286,16.99642857,0.324035714,37.86446429,28.93032143,31.63035714,0.787178571,13.75921429,2.059321429,13.96071429,0.150464286
Myrmecia_forceps,Myrmeciinae,25.00,1,"Ito et al., 1994",0,15.98389286,4.413357143,15.96785714,0.277928571,52.83567857,40.35478571,43.49107143,0.765535714,12.417,1.9625,12.54285714,0.159285714
Myrmecia_fulvipes,Myrmeciinae,108.56,1,"Gray, 1974",0,13.76263043,4.277173913,13.81847826,0.324152174,82.05569565,53.87519565,70.87717391,0.651413043,11.35680435,1.789869565,11.3826087,0.160043478
Myrmecia_gulosa,Myrmeciinae,974.24,17,"Holldobler & Wilson, 1990; Dietemann, 2002; Beckers et al., 1989",1,17.11581579,4.560921053,17.43684211,0.272368421,80.98126316,62.85926316,65.275,0.767368421,12.64223684,1.741263158,12.63157895,0.139368421
Myrmecia_mandibularis,Myrmeciinae,402.00,1,"Shik, 2008",0,15.57445238,4.170333333,15.34761905,0.2685,53.4595,41.11747619,44.21547619,0.76402381,12.00683333,2.134761905,12.1297619,0.17947619
Myrmecia_picta,Myrmeciinae,25.00,1,"Ito et al., 1994",0,16.53625,4.920055556,16.44166667,0.301138889,43.43022222,34.48172222,35.15416667,0.804194444,13.03488889,2.184805556,13.25555556,0.168972222
Myrmecia_piliventris,Myrmeciinae,165.50,1,"Gray, 1974",0,15.61951429,4.536685714,15.74857143,0.295085714,69.23005714,50.71631429,57.44428571,0.729885714,12.45997143,1.796857143,12.50142857,0.145971429
Myrmecia_simillima,Myrmeciinae,162.40,1,"Gray, 1974",0,14.26404839,4.403290323,14.30887097,0.317290323,73.70503226,48.8166129,63.56612903,0.661483871,11.77669355,1.751951613,11.80403226,0.150548387
Myrmecia_tepperi,Myrmeciinae,117.00,1,"Gray, 1974",0,15.63796552,4.889344828,15.52931034,0.315896552,51.02848276,38.71275862,42.04137931,0.761689655,13.02737931,2.029655172,13.19310345,0.158068966
Myrmecia_vindex,Myrmeciinae,185.75,4,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,16.79715385,4.047423077,16.56346154,0.241076923,59.53103846,53.50888462,43.58076923,0.895923077,11.81034615,1.949692308,11.93076923,0.165115385
Myrmecina_graminicola,Myrmicinae,45.92,120,"Ohkawara, 1993; Buschinger & Schreiber, 2002",0,10.96952233,6.19838835,10.74873786,0.661831068,68.60793981,39.47673398,62.15495146,0.581813592,8.80895534,1.928,9.032135922,0.219900971
Myrmica_americana,Myrmicinae,275.00,2,"Cole, 1983",0,8.727809628,9.660452954,9.304704595,1.565347921,67.72487746,37.50361488,60.57964989,0.613884026,12.69249234,1.890932166,12.74496718,0.150367615
Myrmica_latifrons,Myrmicinae,255.00,1,"Geraghty et al., 2007",0,7.91512381,9.602742857,8.526031746,6.275444444,61.40650476,34.34872381,54.74777778,0.628533333,13.12256508,1.931,13.1784127,0.15015873
Myrmica_lobicornis,Myrmicinae,300.00,42,"Seppä, 1994",0,6.259449883,7.467384615,6.252913753,0.854104895,66.94228205,34.850662,61.55932401,0.53316317,8.215254079,1.932834499,8.367948718,0.238314685
Myrmica_pinetorum,Myrmicinae,396.00,1,"Geraghty et al., 2007",0,12.16880208,8.674177083,12.5296875,0.775645833,93.44576042,44.7306875,87.60520833,0.47734375,11.94419792,1.647770833,12.01979167,0.138916667
Myrmica_punctiventris,Myrmicinae,13.08,135,"Hammond & Keller, 2004; Kramer et al., 2014",0,11.75132364,8.794087273,12.13436364,0.845250909,91.75041091,44.63349091,85.54054545,0.486614545,11.75712727,1.639392727,11.83418182,0.140934545
